,Gender,Home Location,Level of Education,Age(Years),Number of Subjects,Device type used to attend classes,Economic status,Family size,Internet facility in your locality,Are you involved in any sports?,Do elderly people monitor you?,Study time (Hours),Sleep time (Hours),Time spent on social media (Hours),Interested in Gaming?,Have separate room for studying?,Engaged in group studies?,Average marks scored before pandemic in traditional classroom,Your interaction in online mode,Clearing doubts with faculties in online mode,Interested in?,Performance in online,Your level of satisfaction in Online Education
621,Female,Urban,Under Graduate,19,5,Laptop,Middle Class,3,3,No,No,5,5,2,Yes,No,yes,65.5,2,3,Theory,7,Good
622,Female,Rural,Under Graduate,18,6,Mobile,Middle Class,4,3,No,Yes,5,7,1,Yes,No,No,75.5,3,4,Both,8,Average
623,Male,Urban,Under Graduate,25,6,Laptop,Middle Class,5,3,No,Yes,3,7,3,Yes,Yes,yes,65.5,4,4,Practical,7,Good
624,Male,Urban,Under Graduate,18,6,Mobile,Middle Class,5,2,Yes,Yes,3,8,2,Yes,Yes,yes,85.5,2,3,Practical,7,Bad
625,Female,Urban,Under Graduate,19,8,Laptop,Middle Class,4,3,No,No,6,7,2,Yes,No,No,75.5,3,1,Practical,6,Average
626,Male,Urban,Under Graduate,18,12,Mobile,Middle Class,4,3,No,Yes,8,8,4,Yes,No,No,75.5,4,4,Practical,9,Good
627,Female,Urban,School,17,6,Laptop,Middle Class,3,3,Yes,Yes,4,7,1,Yes,Yes,yes,85.5,3,3,Theory,6,Average
628,Male,Urban,Under Graduate,20,4,Laptop,Middle Class,4,3,No,Yes,1,6,5,Yes,Yes,No,75.5,3,3,Theory,8,Good
629,Male,Urban,Post Graduate,17,7,Mobile,Poor,4,3,No,Yes,2,8,3,Yes,No,No,85.5,2,3,Both,4,Average
630,Female,Urban,Under Graduate,17,6,Laptop,Middle Class,4,2,No,No,7,8,2,Yes,Yes,yes,95.5,3,2,Theory,6,Average
631,Male,Rural,Under Graduate,18,6,Laptop,Middle Class,4,4,No,No,2,5,2,Yes,Yes,yes,35.5,1,1,Practical,3,Average
632,Male,Rural,Under Graduate,17,8,Laptop,Middle Class,3,3,Yes,No,4,8,1,No,Yes,No,95.5,1,2,Practical,6,Bad
633,Female,Urban,School,19,8,Mobile,Middle Class,4,3,No,No,3,9,2,No,Yes,yes,45.5,2,2,Both,4,Average
634,Female,Rural,Under Graduate,18,8,Mobile,Middle Class,4,3,No,Yes,4,6,1,No,Yes,No,95.5,3,2,Theory,5,Average
635,Female,Urban,Under Graduate,19,6,Laptop,Middle Class,3,4,Yes,Yes,4,6,2,Yes,Yes,yes,75.5,3,3,Practical,6,Average
636,Female,Urban,Post Graduate,19,8,Laptop,Middle Class,4,4,No,Yes,2,8,3,No,No,yes,65.5,4,4,Practical,8,Average
637,Female,Urban,Under Graduate,18,5,Laptop,Middle Class,4,3,No,No,4,7,1,No,Yes,No,95.5,3,5,Both,8,Average
638,Male,Urban,Under Graduate,18,13,Laptop,Middle Class,4,4,No,Yes,4,2,2,No,No,No,75.5,3,2,Theory,7,Average
639,Female,Urban,Under Graduate,18,9,Laptop,Middle Class,4,5,No,Yes,4,6,1,No,Yes,No,95.5,4,4,Practical,9,Average
640,Female,Urban,Under Graduate,17,7,Laptop,Middle Class,6,4,No,No,2,7,5,No,No,No,75.5,1,1,Theory,5,Average
641,Female,Urban,Under Graduate,17,7,Mobile,Middle Class,5,2,No,Yes,4,6,5,No,Yes,No,85.5,3,3,Practical,7,Average
642,Male,Rural,Post Graduate,18,7,Mobile,Middle Class,4,3,No,Yes,7,9,1,No,No,No,85.5,3,3,Practical,4,Average
643,Female,Rural,Post Graduate,20,5,Laptop,Middle Class,4,3,No,Yes,4,7,4,Yes,No,yes,85.5,3,3,Both,7,Average
644,Female,Rural,Post Graduate,17,8,Laptop,Middle Class,3,3,No,Yes,3,6,1,Yes,Yes,No,65.5,4,4,Both,6,Average
645,Male,Rural,Post Graduate,18,8,Laptop,Middle Class,10,2,Yes,Yes,8,7,2,Yes,No,yes,85.5,1,2,Practical,4,Bad
646,Male,Urban,School,17,8,Laptop,Middle Class,4,3,Yes,No,5,8,2,No,Yes,No,85.5,3,2,Practical,8,Good
647,Female,Urban,Under Graduate,18,7,Laptop,Middle Class,4,4,No,Yes,4,7,3,Yes,Yes,yes,85.5,3,2,Practical,5,Bad
648,Female,Rural,Under Graduate,18,5,Laptop,Middle Class,4,3,No,No,4,5,3,No,Yes,No,85.5,3,3,Both,8,Average
649,Female,Rural,Under Graduate,18,7,Laptop,Middle Class,4,4,No,No,8,8,1,No,No,No,85.5,3,4,Practical,8,Average
650,Male,Urban,Under Graduate,18,7,Laptop,Poor,3,3,No,Yes,3,7,1,Yes,Yes,yes,85.5,3,3,Theory,8,Average
651,Male,Urban,School,17,8,Mobile,Middle Class,4,4,No,No,1,9,3,Yes,Yes,No,95.5,2,2,Practical,6,Bad
652,Male,Urban,Under Graduate,18,11,Laptop,Middle Class,4,3,Yes,Yes,3,8,2,Yes,Yes,yes,85.5,3,3,Practical,6,Average
653,Female,Urban,School,17,8,Laptop,Middle Class,4,3,No,Yes,2,7,1,No,Yes,No,85.5,3,3,Practical,6,Average
654,Female,Urban,Under Graduate,17,8,Laptop,Middle Class,4,4,No,No,8,6,2,No,Yes,No,85.5,3,2,Theory,3,Average
655,Male,Urban,Under Graduate,19,6,Laptop,Middle Class,10,3,Yes,Yes,7,7,1,Yes,Yes,No,75.5,1,1,Practical,8,Bad
656,Male,Rural,Post Graduate,18,12,Mobile,Poor,5,3,No,Yes,4,6,1,No,No,No,75.5,5,4,Theory,10,Average
657,Male,Rural,Under Graduate,17,8,Laptop,Middle Class,5,4,No,Yes,6,7,2,No,Yes,No,85.5,4,2,Theory,6,Average
658,Male,Rural,Under Graduate,18,8,Laptop,Middle Class,4,3,Yes,No,4,6,2,No,Yes,No,95.5,3,3,Both,6,Bad
659,Female,Urban,Under Graduate,18,8,Laptop,Middle Class,4,4,No,Yes,4,6,2,No,Yes,No,85.5,3,4,Theory,7,Average
660,Male,Rural,School,17,7,Laptop,Middle Class,4,3,Yes,No,5,6,1,Yes,Yes,No,75.5,3,2,Practical,2,Bad
661,Female,Rural,Under Graduate,17,5,Laptop,Middle Class,5,3,No,Yes,5,6,1,Yes,Yes,No,75.5,3,3,Practical,6,Good
662,Male,Rural,Under Graduate,18,7,Laptop,Middle Class,5,3,No,No,6,8,2,Yes,Yes,No,85.5,3,3,Practical,6,Bad
663,Female,Rural,Under Graduate,20,7,Laptop,Middle Class,4,3,No,No,4,10,6,No,No,No,75.5,2,3,Both,4,Average
664,Male,Rural,Under Graduate,18,9,Laptop,Middle Class,5,5,No,Yes,8,8,1,No,Yes,No,95.5,4,3,Both,8,Good
665,Male,Urban,Under Graduate,17,7,Laptop,Middle Class,4,4,Yes,Yes,3,7,1,No,Yes,No,85.5,3,4,Practical,7,Good
666,Male,Rural,Under Graduate,17,8,Desktop,Middle Class,4,3,No,Yes,6,7,2,No,No,yes,85.5,3,3,Theory,5,Average
667,Female,Urban,Post Graduate,18,8,Laptop,Middle Class,4,3,Yes,Yes,3,5,1,Yes,Yes,yes,75.5,3,3,Theory,6,Average
668,Male,Urban,Under Graduate,18,6,Mobile,Middle Class,3,4,No,No,3,8,1,Yes,Yes,No,75.5,3,5,Theory,8,Good
669,Female,Rural,School,18,6,Laptop,Middle Class,4,4,No,Yes,4,8,1,No,No,yes,85.5,4,5,Practical,8,Good
670,Male,Urban,Under Graduate,18,11,Laptop,Middle Class,4,3,No,No,3,8,2,Yes,Yes,No,85.5,2,2,Practical,4,Average
671,Female,Rural,Under Graduate,19,8,Mobile,Middle Class,6,2,No,No,4,6,1,No,No,No,75.5,2,1,Practical,6,Average
672,Male,Urban,Under Graduate,19,6,Mobile,Middle Class,4,5,No,Yes,5,8,3,No,Yes,yes,75.5,3,3,Both,6,Average
673,Female,Urban,Under Graduate,17,6,Laptop,Middle Class,3,5,No,Yes,3,7,2,Yes,Yes,No,95.5,3,2,Practical,6,Average
674,Male,Urban,Under Graduate,18,7,Laptop,Middle Class,5,3,Yes,Yes,6,6,2,Yes,No,No,85.5,3,4,Practical,7,Average
675,Male,Rural,Post Graduate,20,9,Mobile,Middle Class,4,4,No,Yes,2,9,3,Yes,No,yes,75.5,3,3,Both,7,Bad
676,Male,Urban,Under Graduate,17,6,Mobile,Middle Class,4,3,No,Yes,2,7,1,Yes,No,No,85.5,3,3,Practical,6,Average
677,Female,Urban,Under Graduate,18,8,Laptop,Middle Class,4,4,No,No,8,6,1,No,Yes,No,85.5,3,3,Theory,7,Average
678,Female,Urban,Under Graduate,18,6,Laptop,Middle Class,4,4,No,No,3,8,2,No,Yes,No,85.5,3,4,Practical,8,Average
679,Female,Rural,School,18,6,Laptop,Middle Class,4,5,No,No,7,9,5,Yes,No,yes,95.5,3,3,Practical,7,Good
680,Male,Rural,Under Graduate,18,7,Laptop,Middle Class,4,3,Yes,Yes,2,6,2,Yes,Yes,yes,65.5,3,3,Theory,9,Bad
681,Male,Urban,Post Graduate,17,8,Laptop,Middle Class,4,3,No,Yes,3,6,2,Yes,No,yes,85.5,3,3,Theory,7,Average
682,Female,Rural,School,18,8,Laptop,Middle Class,5,3,No,Yes,4,6,1,Yes,No,No,95.5,4,3,Theory,7,Good
683,Male,Urban,Under Graduate,18,6,Laptop,Middle Class,4,2,No,Yes,6,8,1,No,Yes,No,95.5,3,3,Practical,6,Average
684,Male,Rural,Under Graduate,18,8,Laptop,Middle Class,4,4,Yes,Yes,8,8,1,No,Yes,No,95.5,3,3,Theory,6,Good
685,Female,Urban,Under Graduate,18,6,Laptop,Middle Class,4,4,No,Yes,2,8,5,No,No,No,85.5,3,3,Theory,7,Average
686,Male,Urban,School,18,5,Laptop,Middle Class,3,5,Yes,No,3,8,2,Yes,No,yes,75.5,4,5,Practical,8,Average
687,Male,Rural,School,18,8,Laptop,Middle Class,5,3,No,Yes,2,6,3,Yes,Yes,No,85.5,3,4,Practical,8,Good
688,Male,Urban,Post Graduate,17,8,Laptop,Middle Class,4,3,No,Yes,3,6,2,Yes,No,yes,85.5,3,3,Theory,6,Average
689,Male,Rural,Under Graduate,17,8,Laptop,Middle Class,4,3,No,No,8,8,4,No,Yes,No,85.5,3,3,Practical,7,Average
690,Male,Urban,School,18,7,Laptop,Middle Class,4,4,No,Yes,8,8,2,No,Yes,No,95.5,5,5,Practical,10,Average
691,Male,Rural,Under Graduate,18,11,Laptop,Middle Class,4,3,No,No,2,7,2,Yes,No,No,55.5,2,2,Theory,4,Average
692,Male,Rural,Under Graduate,19,7,Mobile,Middle Class,4,5,No,No,5,8,2,No,Yes,yes,85.5,2,2,Both,4,Average
693,Female,Urban,Under Graduate,17,8,Desktop,Middle Class,4,4,No,No,3,7,2,Yes,No,yes,85.5,1,1,Practical,5,Average
694,Male,Urban,Under Graduate,17,8,Laptop,Middle Class,4,3,Yes,Yes,2,6,1,Yes,No,yes,75.5,3,1,Practical,5,Average
695,Female,Rural,School,18,6,Laptop,Middle Class,6,3,Yes,Yes,3,7,1,No,Yes,yes,85.5,4,4,Practical,8,Good
696,Female,Urban,School,17,5,Laptop,Middle Class,4,4,Yes,Yes,3,7,2,No,Yes,No,95.5,4,4,Both,8,Average
697,Male,Rural,Under Graduate,17,8,Laptop,Middle Class,4,4,Yes,Yes,3,7,2,No,Yes,yes,65.5,3,2,Practical,6,Average
698,Female,Urban,School,18,8,Laptop,Middle Class,4,4,Yes,Yes,4,7,1,Yes,No,No,85.5,3,3,Practical,8,Good
699,Male,Urban,Under Graduate,17,12,Laptop,Middle Class,5,3,No,No,4,5,1,Yes,Yes,No,75.5,4,3,Practical,5,Average
700,Male,Urban,Post Graduate,17,7,Laptop,Middle Class,4,3,Yes,Yes,2,10,6,Yes,Yes,yes,75.5,3,3,Theory,7,Good
701,Female,Urban,Under Graduate,18,8,Laptop,Middle Class,4,4,Yes,No,3,8,2,No,Yes,No,85.5,3,4,Practical,8,Average
702,Male,Rural,Under Graduate,18,7,Laptop,Middle Class,4,2,Yes,No,3,7,1,Yes,No,No,75.5,1,1,Practical,2,Bad
703,Male,Urban,Under Graduate,20,7,Mobile,Middle Class,2,4,Yes,Yes,4,8,2,Yes,Yes,yes,85.5,3,2,Practical,6,Average
704,Female,Urban,Under Graduate,19,7,Laptop,Middle Class,4,4,No,Yes,9,5,3,No,Yes,yes,85.5,4,3,Theory,4,Average
705,Male,Urban,Under Graduate,18,11,Laptop,Middle Class,4,3,No,Yes,5,8,6,No,Yes,No,95.5,1,1,Both,2,Bad
706,Male,Urban,Post Graduate,18,7,Laptop,Middle Class,3,1,No,No,4,8,1,No,No,No,75.5,1,2,Theory,7,Bad
707,Male,Urban,Under Graduate,17,11,Laptop,Middle Class,6,4,No,Yes,2,8,1,Yes,Yes,yes,85.5,3,3,Practical,8,Average
708,Male,Urban,School,17,6,Laptop,Middle Class,4,3,No,No,3,8,1,No,Yes,yes,85.5,3,3,Both,6,Average
709,Male,Urban,Post Graduate,20,8,Mobile,Middle Class,6,3,No,Yes,5,7,2,Yes,No,No,65.5,4,5,Both,8,Good
710,Male,Urban,Under Graduate,21,7,Laptop,Middle Class,4,5,No,No,2,6,1,Yes,Yes,No,95.5,1,2,Practical,4,Bad
711,Male,Rural,Under Graduate,17,12,Laptop,Middle Class,5,2,Yes,Yes,4,7,2,Yes,Yes,No,75.5,2,3,Practical,4,Bad
712,Female,Rural,Post Graduate,18,6,Laptop,Middle Class,6,4,No,No,8,7,2,No,No,No,95.5,3,3,Theory,5,Average
713,Male,Urban,Under Graduate,17,11,Mobile,Middle Class,4,4,Yes,Yes,5,6,7,Yes,Yes,yes,55.5,3,3,Practical,7,Average
714,Male,Rural,Under Graduate,17,8,Laptop,Poor,6,5,No,Yes,4,8,2,Yes,Yes,yes,85.5,2,3,Practical,9,Average
715,Female,Rural,Post Graduate,18,12,Laptop,Middle Class,5,3,No,Yes,3,6,2,No,No,No,85.5,3,3,Both,6,Average
716,Female,Rural,Under Graduate,18,8,Mobile,Poor,4,3,No,No,3,8,1,No,No,No,95.5,1,1,Practical,4,Average
717,Male,Urban,Post Graduate,17,6,Mobile,Middle Class,4,2,Yes,No,3,6,2,Yes,Yes,yes,65.5,2,2,Theory,4,Average
718,Male,Rural,Under Graduate,17,6,Laptop,Middle Class,4,3,No,Yes,2,8,2,Yes,Yes,No,75.5,2,3,Practical,6,Average
719,Male,Rural,School,20,8,Laptop,Poor,5,2,No,No,4,8,6,No,No,yes,85.5,1,1,Theory,2,Bad
720,Male,Urban,School,17,6,Desktop,Middle Class,3,1,No,No,1,6,1,Yes,Yes,No,75.5,1,1,Both,2,Bad
721,Male,Rural,Under Graduate,19,6,Mobile,Middle Class,4,3,Yes,No,2,6,2,Yes,Yes,yes,85.5,3,3,Practical,5,Average
722,Female,Urban,Under Graduate,17,6,Mobile,Middle Class,4,4,No,Yes,8,6,1,Yes,No,No,75.5,3,3,Theory,4,Bad
723,Female,Urban,Post Graduate,17,6,Laptop,Middle Class,5,4,Yes,Yes,5,8,1,No,Yes,yes,85.5,2,3,Theory,7,Bad
724,Male,Rural,Under Graduate,19,9,Laptop,Middle Class,6,2,No,Yes,5,6,2,Yes,No,No,95.5,1,1,Practical,5,Good
725,Male,Rural,Under Graduate,21,8,Laptop,Middle Class,6,3,Yes,No,4,9,1,No,Yes,No,55.5,3,2,Theory,4,Average
726,Male,Rural,Under Graduate,17,7,Laptop,Poor,5,3,No,Yes,8,7,2,Yes,No,No,85.5,3,4,Practical,8,Average
727,Male,Rural,Post Graduate,18,8,Laptop,Middle Class,6,3,No,No,5,7,1,No,Yes,No,75.5,3,3,Practical,5,Average
728,Female,Urban,Post Graduate,19,6,Mobile,Middle Class,4,3,No,No,5,5,2,No,No,No,35.5,3,3,Practical,6,Average
729,Female,Rural,Under Graduate,20,9,Laptop,Middle Class,4,3,No,No,9,7,3,No,Yes,yes,95.5,4,4,Practical,9,Average
730,Male,Urban,School,19,8,Laptop,Middle Class,4,3,No,Yes,8,8,1,Yes,Yes,yes,65.5,4,4,Both,7,Good
731,Male,Rural,Post Graduate,17,12,Laptop,Poor,4,1,No,No,2,6,1,Yes,No,No,85.5,1,1,Theory,5,Bad
732,Female,Urban,School,17,6,Laptop,Middle Class,4,4,No,Yes,4,7,6,Yes,Yes,yes,75.5,3,3,Theory,8,Average
733,Female,Urban,Under Graduate,19,6,Mobile,Middle Class,4,2,No,No,3,6,3,Yes,No,yes,55.5,3,3,Both,5,Good
734,Male,Urban,Under Graduate,18,20,Laptop,Middle Class,4,2,Yes,Yes,9,6,1,Yes,Yes,No,75.5,1,2,Practical,5,Bad
735,Male,Urban,Under Graduate,19,6,Laptop,Middle Class,5,3,No,Yes,7,9,1,Yes,No,No,85.5,3,3,Both,6,Average
736,Female,Urban,Under Graduate,18,7,Laptop,Middle Class,6,3,No,Yes,6,7,1,Yes,No,No,65.5,3,3,Both,6,Average
737,Male,Rural,Under Graduate,19,6,Mobile,Middle Class,3,3,No,No,10,6,1,No,No,No,85.5,4,4,Both,6,Average
738,Male,Rural,Under Graduate,19,6,Laptop,Middle Class,3,2,No,No,5,5,1,No,No,No,85.5,3,4,Both,8,Average
739,Female,Rural,School,17,12,Mobile,Middle Class,4,2,No,No,4,8,1,Yes,Yes,yes,45.5,2,4,Practical,7,Bad
740,Female,Urban,Post Graduate,20,7,Laptop,Middle Class,4,3,No,No,2,8,2,No,No,yes,75.5,2,2,Both,3,Average
741,Male,Urban,Post Graduate,18,8,Desktop,Middle Class,4,3,No,Yes,4,6,1,No,Yes,No,55.5,4,4,Practical,6,Good
742,Female,Urban,Under Graduate,20,8,Laptop,Middle Class,10,4,No,No,8,7,3,Yes,No,No,75.5,3,3,Practical,4,Average
743,Male,Urban,School,17,8,Laptop,Middle Class,4,2,No,No,3,8,2,No,Yes,No,75.5,3,3,Theory,6,Good
744,Male,Urban,School,17,8,Laptop,Middle Class,4,2,No,No,3,8,2,No,Yes,No,75.5,2,2,Theory,6,Good
745,Male,Rural,Under Graduate,18,7,Laptop,Middle Class,3,3,Yes,Yes,5,8,1,Yes,Yes,No,75.5,2,2,Practical,5,Bad
746,Female,Urban,Under Graduate,19,6,Laptop,Middle Class,4,2,No,Yes,4,7,3,No,No,No,95.5,3,3,Practical,6,Average
747,Female,Urban,Under Graduate,17,7,Laptop,Middle Class,5,4,No,Yes,6,7,1,No,Yes,No,75.5,2,2,Theory,5,Bad
748,Female,Urban,Under Graduate,18,8,Laptop,Middle Class,5,4,No,Yes,3,7,1,Yes,No,No,95.5,3,4,Practical,7,Average
749,Male,Rural,School,17,8,Laptop,Middle Class,4,3,No,Yes,8,8,1,No,Yes,yes,85.5,4,4,Theory,8,Good
750,Female,Urban,Under Graduate,17,6,Laptop,Middle Class,5,3,No,Yes,2,6,1,No,Yes,No,85.5,3,3,Theory,6,Average
751,Female,Urban,Post Graduate,18,6,Mobile,Middle Class,6,4,No,No,2,7,4,No,No,No,95.5,3,2,Practical,5,Average
752,Female,Rural,Under Graduate,17,7,Laptop,Middle Class,4,4,No,Yes,6,8,2,Yes,Yes,yes,75.5,3,3,Theory,8,Average
753,Male,Urban,Under Graduate,18,6,Mobile,Middle Class,4,2,No,Yes,7,8,2,Yes,No,No,75.5,2,2,Theory,7,Average
754,Female,Urban,Under Graduate,17,6,Laptop,Middle Class,5,3,No,Yes,2,6,1,No,Yes,No,75.5,3,3,Theory,6,Average
755,Female,Urban,Under Graduate,18,6,Laptop,Middle Class,4,4,No,Yes,4,8,1,Yes,Yes,No,85.5,4,4,Theory,8,Average
756,Female,Urban,Under Graduate,20,7,Laptop,Middle Class,4,4,No,Yes,5,5,2,Yes,No,yes,75.5,3,3,Practical,7,Average
757,Female,Rural,Under Graduate,19,6,Laptop,Middle Class,4,3,No,Yes,5,7,2,No,No,No,85.5,4,3,Theory,8,Average
758,Female,Rural,Under Graduate,18,8,Laptop,Middle Class,4,4,Yes,No,3,8,1,Yes,No,No,65.5,3,3,Theory,6,Average
759,Male,Rural,Under Graduate,21,7,Laptop,Middle Class,5,3,No,No,3,8,2,No,No,No,85.5,1,2,Both,4,Bad
760,Female,Urban,Under Graduate,18,5,Mobile,Middle Class,5,2,Yes,No,1,8,1,No,No,yes,85.5,3,1,Theory,6,Bad
761,Male,Rural,Under Graduate,18,6,Mobile,Middle Class,4,2,Yes,No,1,7,5,Yes,No,No,45.5,1,1,Practical,4,Bad
762,Male,Rural,Under Graduate,18,6,Laptop,Middle Class,4,4,No,Yes,4,7,1,No,Yes,yes,85.5,4,4,Practical,8,Bad
763,Male,Rural,Under Graduate,19,8,Laptop,Middle Class,4,3,No,No,4,8,2,Yes,No,No,95.5,2,2,Practical,4,Average
764,Male,Rural,Under Graduate,19,6,Laptop,Middle Class,4,3,No,Yes,3,8,2,Yes,No,No,85.5,3,3,Practical,6,Average
765,Male,Urban,Under Graduate,18,6,Mobile,Poor,5,3,No,Yes,5,7,6,Yes,No,No,85.5,4,3,Practical,7,Average
766,Male,Urban,School,19,7,Laptop,Middle Class,4,3,No,No,4,8,5,No,No,No,65.5,3,3,Practical,5,Average
767,Female,Rural,Under Graduate,19,6,Mobile,Middle Class,5,3,No,No,3,7,1,Yes,No,No,75.5,3,2,Theory,5,Average
768,Male,Urban,Under Graduate,21,7,Laptop,Middle Class,6,4,Yes,Yes,10,8,1,Yes,Yes,yes,75.5,4,3,Both,8,Good
769,Male,Urban,Under Graduate,18,5,Laptop,Middle Class,4,4,No,Yes,3,8,4,Yes,Yes,No,45.5,1,2,Theory,8,Bad
770,Male,Urban,Under Graduate,21,7,Laptop,Middle Class,6,4,Yes,Yes,10,8,1,Yes,Yes,yes,75.5,4,4,Both,8,Good
771,Male,Urban,Under Graduate,18,8,Laptop,Middle Class,5,3,No,Yes,1,7,2,No,No,No,75.5,3,1,Practical,8,Average
772,Female,Urban,School,19,6,Laptop,Middle Class,4,4,No,Yes,4,6,1,No,Yes,No,85.5,4,3,Both,8,Good
773,Male,Urban,Under Graduate,19,5,Mobile,Middle Class,6,4,Yes,Yes,3,8,4,Yes,Yes,No,75.5,4,4,Practical,7,Average
774,Male,Rural,Under Graduate,19,5,Mobile,Middle Class,4,4,No,Yes,8,8,2,Yes,No,No,75.5,3,4,Practical,7,Average
775,Male,Urban,Under Graduate,19,6,Mobile,Middle Class,4,4,No,Yes,4,8,3,Yes,No,No,75.5,5,5,Practical,8,Good
776,Female,Urban,Under Graduate,19,7,Laptop,Rich,5,5,No,No,10,8,2,No,Yes,No,95.5,3,3,Practical,9,Bad
777,Female,Rural,Under Graduate,18,7,Mobile,Middle Class,7,2,No,No,5,8,2,No,No,yes,75.5,4,3,Theory,6,Average
778,Male,Urban,Under Graduate,20,7,Mobile,Middle Class,4,3,No,No,2,8,1,Yes,No,No,85.5,2,2,Practical,7,Average
779,Female,Urban,Under Graduate,20,7,Laptop,Middle Class,4,4,No,Yes,6,8,4,No,Yes,yes,75.5,4,5,Theory,8,Average
780,Male,Rural,Under Graduate,19,7,Mobile,Middle Class,4,4,No,No,2,7,1,Yes,Yes,yes,85.5,4,3,Both,8,Average
781,Male,Urban,Under Graduate,20,6,Laptop,Middle Class,4,4,No,No,3,6,3,Yes,Yes,yes,85.5,1,1,Both,6,Bad
782,Male,Urban,Under Graduate,19,7,Laptop,Middle Class,2,4,No,No,1,8,2,Yes,No,yes,75.5,1,1,Practical,4,Bad
783,Female,Rural,Under Graduate,18,6,Mobile,Middle Class,10,3,Yes,Yes,6,8,4,Yes,Yes,No,85.5,3,3,Theory,9,Average
784,Male,Rural,Under Graduate,19,6,Mobile,Middle Class,6,4,Yes,Yes,3,8,2,No,No,No,75.5,4,4,Theory,9,Good
785,Male,Urban,Under Graduate,19,7,Laptop,Middle Class,3,1,Yes,Yes,2,8,1,Yes,Yes,yes,75.5,1,1,Practical,2,Bad
786,Male,Rural,Under Graduate,19,7,Mobile,Poor,5,3,Yes,Yes,6,8,1,Yes,Yes,No,95.5,2,2,Practical,8,Average
787,Female,Rural,Under Graduate,18,7,Mobile,Middle Class,5,3,No,Yes,6,7,5,No,No,No,65.5,3,3,Theory,7,Good
788,Male,Urban,Under Graduate,19,6,Laptop,Middle Class,4,3,No,Yes,2,6,1,No,No,No,85.5,4,4,Both,8,Average
789,Female,Urban,Under Graduate,18,7,Mobile,Middle Class,3,5,Yes,Yes,6,7,2,Yes,Yes,No,85.5,5,5,Both,10,Good
790,Male,Rural,Under Graduate,21,7,Mobile,Middle Class,4,2,No,No,2,8,1,No,No,yes,85.5,2,3,Practical,7,Average
791,Male,Urban,Under Graduate,18,7,Laptop,Middle Class,4,1,No,Yes,3,7,2,No,Yes,yes,75.5,2,2,Practical,4,Average
792,Female,Urban,Under Graduate,18,7,Laptop,Middle Class,4,3,No,Yes,5,6,2,No,Yes,No,95.5,3,3,Practical,7,Good
793,Male,Urban,Under Graduate,19,7,Laptop,Middle Class,5,2,No,No,4,4,1,Yes,Yes,No,95.5,1,1,Practical,6,Bad
794,Male,Rural,School,19,7,Laptop,Middle Class,9,3,No,No,10,8,3,Yes,No,No,85.5,2,1,Practical,6,Average
795,Female,Urban,Under Graduate,19,7,Mobile,Middle Class,4,3,Yes,No,5,8,3,No,No,No,85.5,4,4,Theory,8,Average
796,Female,Rural,Under Graduate,19,7,Laptop,Middle Class,5,4,No,No,7,9,3,No,Yes,No,75.5,4,3,Theory,8,Average
797,Male,Rural,Under Graduate,20,7,Mobile,Middle Class,3,4,No,No,3,7,3,Yes,Yes,yes,65.5,3,3,Theory,7,Good
798,Female,Rural,Under Graduate,18,5,Laptop,Middle Class,8,3,Yes,Yes,9,5,2,Yes,Yes,yes,95.5,3,3,Practical,6,Average
799,Female,Rural,Under Graduate,20,8,Laptop,Middle Class,6,2,No,Yes,8,6,2,No,Yes,No,85.5,3,3,Practical,6,Bad
800,Male,Urban,Under Graduate,18,5,Laptop,Middle Class,3,3,No,Yes,3,8,3,No,No,No,75.5,3,3,Both,10,Average
801,Female,Urban,Under Graduate,20,13,Mobile,Middle Class,8,2,No,Yes,4,5,2,No,No,yes,65.5,3,4,Theory,7,Good
802,Male,Urban,Under Graduate,20,8,Mobile,Middle Class,5,4,Yes,No,3,6,2,Yes,Yes,No,75.5,4,4,Theory,7,Good
803,Male,Urban,Under Graduate,20,13,Mobile,Middle Class,4,1,No,Yes,5,6,2,Yes,No,yes,75.5,3,2,Practical,9,Average
804,Male,Rural,Under Graduate,18,5,Laptop,Middle Class,4,4,No,No,1,7,2,Yes,No,No,55.5,4,4,Theory,7,Average
805,Male,Urban,Under Graduate,20,8,Mobile,Middle Class,5,3,Yes,No,7,8,2,Yes,No,yes,65.5,3,2,Both,8,Average
806,Male,Rural,Post Graduate,20,7,Laptop,Middle Class,4,5,No,Yes,4,8,3,Yes,Yes,No,55.5,5,5,Theory,10,Good
807,Male,Rural,Under Graduate,21,7,Mobile,Middle Class,3,4,No,No,7,7,4,No,No,No,85.5,2,2,Practical,8,Average
808,Male,Rural,Under Graduate,20,7,Mobile,Middle Class,4,3,Yes,No,7,7,2,Yes,No,No,75.5,3,2,Theory,7,Average
809,Male,Rural,Under Graduate,21,7,Mobile,Middle Class,4,2,No,Yes,3,6,2,Yes,Yes,yes,65.5,2,2,Practical,4,Average
810,Male,Rural,Under Graduate,20,7,Mobile,Middle Class,5,3,No,Yes,2,8,4,Yes,Yes,No,75.5,3,3,Theory,6,Good
811,Female,Rural,Under Graduate,18,6,Mobile,Middle Class,4,3,No,Yes,1,8,3,Yes,Yes,No,95.5,3,3,Practical,7,Average
812,Male,Urban,Under Graduate,20,7,Mobile,Middle Class,5,3,No,No,2,7,1,No,Yes,No,75.5,3,3,Both,8,Good
